갈비산적아채볶음밥,,달걀파국,,,,깍두기,요구르트,파인애플,초코머핀,,2
흑미찹쌀밥,,근대된장국,슈슈케이크,우유,,,,양배추,사과,깐쇼새우/칠리소스,2
쌀밥,,단호박수제비국,,,도토리묵무침,배추김치,꽃게깐풍기,파인애플,숙주나물,,3
쌀밥,,쇠고기미역국,,,바나나,배추김치,우유,감자채볶음,비엔나야채볶음,오징어젓갈,2
쌀밥,,참치김치찌개,,돼지수육,,깍두기,양파와사비절임,오이고추,상추,비엔나토마토,2
뿌리채소밥,미트스파게티,유부된장국,,,,깍두기,요구르트,,양상추샐러드,,1
현미찹쌀밥,,북어무채국,,,콩나물무침,참치김치볶음,우유,깍두기,황도,햄구이,3
돈육콩나물국밥,,,달걀빵,깍두기,,,파인애플,검은콩두유,,부추생채,2
날치알김치볶음밥,,부추달걀국,,치킨텐더야채크레페,깍두기,,요구르트,사과,,,2
흑미찹쌀밥,,단호박수제비국,우유,,,배추김치,함박스테이크소스,사과,함박스테이크,부들어묵조림,1
쌀밥,,애호박된장찌개,,,콩나물무침,배추김치,,망개떡,달걀장조림,모듬잡채,2
뿌리채소밥,,,,,,깍두기,우동,방울토마토,호떡,,1
흑미찹쌀밥,,북어무채국,,,시금치나물,검은깨찐두부/돈육김치볶음,우유,깍두기,사과,초코머핀,3
,잔치국수,,,,,깍두기,요플레,,바나나,찹쌀꽈배기,1
꽁보리밥,,시레기된장국,붕어빵,미트스파게티,숙주나물,배추김치,,,,귤,2
,,유부된장국,볶음김치/김가루/달걀,아띠젤리,사과,깍두기,우유,달걀후라이,미니메이플피칸파이,,2
쌀밥,,시레기된장국,,,콩나물무침,배추김치,삼겹살오븐구이,오렌지,상추/쌈장,새송이버섯구이,1
쌀밥,,유부된장국,,등심돈까스/데리소스,실곤약무침,배추김치,양상추샐러드,,방울토마토,,2
쌀밥,,근대된장국,,,,배추김치,요구르트,프렌치토스트,야채어묵조림,포크소시지야채볶음,2
흑미찹쌀밥,,참치김치찌개,,,시금치나물,깍두기,만두탕수,순대,참치김치찌개,,1
비빔밥,,문어두부국,,,,배추김치,돌스위티오파인주스,달걀후라이,방울토마토,초코머핀,2
쌀밥,,물만두국,,,사과,배추김치,우유,스크램블드에그,삼색소시지통구이/케첩,연근땅콩조림,2
뿌리채소밥,깍두기,유부된장국,미트스파게티,,,,바나나,,양상추샐러드,,1
쌀밥,,,,닭개장,콩나물무침,배추김치,조기구이,,,비빔만두,3
쌀밥,미니메이플피칸파이,감자국,,,붉은오이무침,배추김치,우유,,홍게살크레볼/케첩,사과,2
쌀밥,,,,닭야채볶음,애호박나물,깍두기,갈치무조림,,,육개장,1
해물김치볶음밥,,북어무채국,,,,배추김치,요구르트,와플/딸기잼,알감자조림,방울토마토,2
쌀밥,,북어달걀국,,사과,콩나물무침,참치김치볶음,우유,석박지,비엔나꽈리볶음,북어달걀국,3
,자장면,달걀양파국,깨찰빵,,,깍두기,요구르트,파인애플,단무지,,1
쌀밥,,맑은콩나물국,,,시금치나물,배추김치,감자샐러드,두루치기,,바나나,2
쌀밥,,,,요플레,붉은오이무침,배추김치,우유,연두부/양념장,사과,사리곰탕,1
꽁보리밥,,시레기된장국,,치즈불닭,궁중왕만두,배추김치,,,브로컬리,,3
뿌리채소밥,,유부된장국,깍두기,수제치킨버거,,,요구르트,,방울토마토,,1
꽁보리밥,,황태맑은국,,,시금치나물,배추김치,우유,초코머핀,김가루달걀말이,파인애플,3
쌀밥,,청국장찌개,,오리불고기,애호박나물,배추김치,상추겉절이,,바나나,,2
쌀밥,,단호박수제비국,딸기파이,방울토마토,우유,배추김치,함박스테이크,함박스테이크소스,오징어젓갈,,1
흑미찹쌀밥,깍두기,애호박된장찌개,,닭야채볶음,단배추된장무침,,사과,,,알감자조림,2
참치야채비빔밥,,유부된장국,,,,깍두기,초코우유,오렌지,,팥송편,1
현미찹쌀밥,,맑은콩나물국,,사과,우유,배추김치,미니메이플피칸파이,오징어볶음,호두아몬드볶음,오이생채,2
인도커리덮밥,,유부된장국,,,,깍두기,요구르트,과일샐러드,브리또,,1
옥수수밥,,부대찌개,,,애호박나물,깍두기,갈치구이/양념장,바나나,,송이버섯볶음,3
쌀밥,,버섯전골,참나물,미니메이플피칸파이,사과,배추김치,우유,버섯전골,완자전,,3
쌀밥,,순두부찌개,,,,배추김치,오이생채,돈육떡볶음,바나나,감자채볶음,2
굴소스해물볶음밥,비빔막국수,맑은콩나물국,,,숙주나물,,요구르트,,웨지감자구이/케첩,,1
쌀밥,,유부된장국,,,요플레,배추김치,우유,사과,피자치즈코든블루/데리소스,브로컬리/초고추장,3
현미찹쌀밥,,,,,시금치나물,배추김치,파래생선까스,등뼈감자탕,새송이야채무침,방울토마토,5
쌀밥,,북어무채국,,,참나물,깍두기,,파인애플,라볶이,감자샐러드,3
,,쇠고기떡국,,,,배추김치,우유,파인애플,초코머핀,메추리알장조림,2
쌀밥,,단호박수제비국,,,애호박나물,배추김치,요플레,,아귀찜,도토리묵,3
비빔밥,,오징어두부국,달걀빵,,,깍두기,요구르트,,곤약어묵조림,,2
쌀밥,딸기우유,,,깍두기,마늘쫑어묵볶음,,월넛베이글, 치즈,양상치,햄구이,2
현미찹쌀밥,,콩비지찌개,,,,배추김치,요플레,해물파전,곤약어묵조림,감자채볶음,2
햄우엉야채볶음밥,,유부된장국,식빵피자토스트,파인애플,,배추김치,요구르트,,,,2
쌀밥,,,딸기파이,닭야채볶음,시금치나물,깍두기,우유,연두부/양념장,사과,꽃게탕,4
옥수수밥,,,,,고추부추전,배추김치,상추겉절이,바나나,궁중왕만두,추어탕,3
쌀밥,,,,,붉은오이무침,배추김치,깐풍기,도토리묵,육개장,,2
쌀밥,,,,고구마파이,도라지 진미무침,배추김치,우유,비엔나토마토,버섯군만두,사리곰탕,2
갈비산적아채볶음밥,,근대된장국,,,,깍두기,요구르트,토마토,단호박고구마치즈그라탕,,2
현미찹쌀밥,,짬뽕국,,,콩나물무침,배추김치,고구마맛탕,두부구이/양념장,순대야채볶음,,2
쌀밥,군고구마,맑은콩나물국,,,시금치나물,배추김치,우유,,삼겹살버섯볶음,바나나,1
쌀밥,멸치김치찌개,,,,애호박나물,배추김치,장각구이,햄맛살야채전,,바나나,2
쌀밥,,순두부찌개,,안동찜닭,단배추된장무침,배추김치,숙주나물,,,,3
쌀밥,,시레기된장국,,,참나물,배추김치,우유,참치야채전,방울토마토,미니메이플피칸파이,2
자장라이스,,달걀양파국,,,,깍두기,요구르트,후르츠탕수육,바나나,,1
꽁보리밥,,꼬지어묵국,,,,김치전,갈치무조림,깍두기,단팥죽,,2
흑미찹쌀밥,,근대된장국,,,알감자조림,배추김치,우유,깐쇼새우/칠리소스,사과,양배추,2
쌀밥,,쇠고기무국,,,,배추김치,귤,브로컬리,곤약어묵조림,마파두부덮밥,2
쌀밥,,쇠고기미역국,,,,배추김치,우유,비엔나야채볶음,감자채볶음,오징어젓갈,1
닭갈비야채볶음밥,바나나,달걀파국,핫케이크,깍두기,,,요구르트,,,,2
콩나물비빔밥,,시레기된장국,깨찰빵,깍두기,,,초코우유,,사과,,1
현미찹쌀밥,,북어무채국,,,콩나물무침,참치김치볶음,우유,깍두기,사과,햄구이,3
돈육콩나물국밥,김치전,,,,,깍두기,,검은콩두유,,부추생채,2
날치알김치볶음밥,,부추달걀국,,치킨텐더야채크레페,깍두기,,요구르트,,바나나,,2
흑미찹쌀밥,,단호박수제비국,,숙주나물,바나나,배추김치,우유,부들어묵조림,함박스테이크소스,함박스테이크,1
쌀밥,,애호박된장찌개,,,시금치나물,배추김치,망개떡,,달걀장조림,모듬잡채,2
뿌리채소밥,,,,,,깍두기,우동,호떡파이,사과,,1
쌀밥,,참치김치찌개,,,딸기파이,배추김치,우유,사과,궁중떡볶이,두부조림,1
현미찹쌀밥,,김치콩나물국,,오리불고기,아삭고추된장무침,배추김치,,,옥수수야채달걀찜,,2
카레라이스,,달걀파국,,케이준치킨샐러드,깍두기,,요구르트,,바나나,,1
쌀밥,,쑥갓어묵국,우유,고기산적야채볶음,배추김치,사과,요플레,,,오징어젓갈,2
혼합잡곡밥,,물만두국,,,,배추김치,우유,연근땅콩조림,스크램블드에그,삼색소시지통구이/케첩,1
혼합잡곡밥,,,,닭야채볶음,단배추된장무침,배추김치,꽃게탕,오렌지,,알감자조림,3
클로렐라쌀밥,,문어두부국,고추잡채/꽃빵,,,배추김치,오이스틱,바나나,곤약어묵조림,,2
혼합잡곡밥,,조랭이떡국,,,붉은오이무침,깍두기,우유,달걀찜,요플레,사과,1
현미찹쌀밥,,시레기된장국,,,,깍두기,양배추,귤,갈치구이/양념장,비빔만두,2
새우살야채볶음밥,,달걀파국,식빵피자토스트,배추김치,,,요구르트,,비엔나토마토,,2
혼합잡곡밥,,북어달걀국,,,콩나물무침,깍두기,우유,비엔나꽈리볶음,참치김치볶음,바나나,2
굴소스해물볶음밥,비빔막국수,맑은콩나물국,,,애호박나물,배추김치,,,웨지감자구이/케첩,,1
혼합잡곡밥,,쑥갓어묵국,,,,배추김치,감자채볶음,바나나,돈육떡볶음,오이생채,2
혼합잡곡밥,,감자국,,,김구이,배추김치,우유,브로컬리/초고추장,딸기,홍게살크레볼/케첩,3
혼합잡곡밥,,,,,,배추김치,파래생선까스,무생채,딸기,등뼈감자탕,3
현미찹쌀밥,,참치김치찌개,,,미나리나물,깍두기,,귤,라볶이,감자샐러드,1
혼합잡곡밥,,근대된장국,,,사과,돈육김치볶음,우유,야채어묵조림,배추김치,미니메이플피칸파이,2
비빔밥,,오징어두부국,달걀빵,깍두기,,,요구르트,곤약어묵조림,,,1
혼합잡곡밥,,단호박수제비국,,방울토마토,우유,배추김치,함박스테이크소스,딸기파이,함박스테이크,오징어젓갈,2
혼합잡곡밥,,,,,청포묵김가루무침,배추김치,두루치기,겨울초겉절이,대구매운탕,방울토마토,2
날치알김치볶음밥,,북어무채국,,,애호박나물,깍두기,요구르트,초코머핀,달걀후라이,,2
현미찹쌀밥,,맑은콩나물국,,사과,오징어볶음,배추김치,우유,호두아몬드볶음,미니메이플피칸파이,오이생채,2
돈육콩나물국밥,,,,,,김치전,부추생채,귤,깍두기,,1
혼합잡곡밥,,유부된장국,,등심돈까스/데리소스,푸실리야채샐러드,배추김치,요구르트,,,알감자조림,2
혼합잡곡밥,,버섯전골,,,취나물된장무침,배추김치,우유,햄구이,바나나,,2
꽁보리밥,,애호박된장찌개,,,톳두부무침,배추김치,돈육떡볶음,,콘달걀찜,햄,1
인도커리덮밥,,다시마미소국,,,,깍두기,요구르트,브리또,과일샐러드,,1
혼합잡곡밥,,유부된장국,,,숙주나물,배추김치,우유,피자코돈블루/소스,사과,브로컬리/초고추장,2
혼합잡곡밥,,낙지두부국,,,얼갈이나물,배추김치,조기구이/양념장,,,만두탕수,3
햄우엉야채볶음밥,,시레기된장국,,,,깍두기,요플레,,김말이튀김,메추리알떡볶이,2
,,쇠고기떡국,,,,배추김치,우유,메추리알장조림,방울토마토,미니메이플피칸파이,1
닭갈비야채볶음밥,,달걀파국,,,,배추김치,유기농포도주스,연근조림,송편,,2
쌀밥,,쇠고기미역국,,,바나나,배추김치,우유,오징어젓갈,칼슘깻잎육전,감자햄볶음,1
혼합잡곡밥,,,,,,깍두기,돈육떡볶음,어묵송이버섯볶음,두부조림,해물탕,2
오므라이스,,유부된장국,,멸치볶음,,배추김치,파인애플,,호떡파이,,1
흑미찹쌀밥,,북어무채국,,,시금치나물,깍두기,우유,,검은깨찐두부/돈육김치볶음,오렌지,2
쌀밥,속배추겉절이,영계백숙마리,,,,깍두기,,인절미,방울토마토,,3
혼합잡곡밥,,부대찌개,,,붉은오이무침,배추김치,,귤,연근조림,두부까스,1
,,유부된장국,볶음김치/김가루/달걀,사과,아띠젤리,깍두기,우유,달걀후라이,미니메이플피칸파이,,1
혼합잡곡밥,,,,,귤,깍두기,삼치구이,깻잎지,오이부추생채,사리곰탕,3
현미찹쌀밥,,강된장찌개,,,애호박나물,배추김치,요구르트,햄맛살야채전,햄맛살야채전,장각구이,2
혼합잡곡밥,,시레기된장국,,,도라지 진미무침,배추김치,,초코머핀,멜론,김가루달걀말이,2
비빔밥,,다시마미소국,,,,배추김치,요구르트,바나나,고구마튀김,,2
쌀밥,,건새우콩나물국,,,,배추김치,귤,브로컬리/초고추장,마파두부덮밥,곤약어묵조림,3
,,쇠고기떡국,,,,배추김치,우유,바나나,초코머핀,메추리알장조림,1
흑미찹쌀밥,,건새우미역국,,,,깍두기,비빔만두,귤,양배추,알감자조림,2
참치야채비빔밥,,유부된장국,,,,깍두기,,,팥송편,오렌지,1
혼합잡곡밥,,애호박된장찌개,,,단배추된장무침,배추김치,우유,방울토마토,비엔나야채볶음,달걀찜,1
혼합잡곡밥,야채쫄면,,,,,깍두기,감자야채전,아삭이고추/쌈장,,추어탕,2
브로컬리볶음밥,,다시마미소국,귤,수제치킨버거,,깍두기,딸기우유,,,,2
현미찹쌀밥,,버섯전골,,,시금치나물,배추김치,우유,두루치기,사과,김구이,2
혼합잡곡밥,,,,,취나물된장무침,깍두기,요플레,등뼈감자탕,해물파전,,3
차조밥,,멸치김치찌개,,안동찜닭,시금치나물,깍두기,삼치구이,,,,3
혼합잡곡밥,,유부된장국,,,숙주나물,배추김치,우유,귤,피자치즈코든블루/데리소스,브로컬리/초고추장,3
,자장면,달걀파국,,,,깍두기,단무지,버섯군만두,귤,,1
주먹밥,잔치국수,,,,,배추김치,요구르트,딸기,,,1
혼합잡곡밥,,물만두국,,,,배추김치,우유,호두아몬드볶음,삼색소시지통구이/케첩,스크램블드에그,2
콩나물비빔밥,,다시마미소국,깨찰빵,요구르트,,깍두기,,,바나나,,2
혼합잡곡밥,,쇠고기미역국,,,붉은오이무침,배추김치,우유,알감자조림,바나나,비엔나야채볶음,2
혼합잡곡밥,,,,닭감자탕,시금치나물,깍두기,골뱅이무침/사리,,두부구이/양념장,,3
삼겹살김치볶음밥,,다시마미소국,치즈케이크,방울토마토,,깍두기,바나나우유,달걀후라이,,,2
혼합잡곡밥,,시레기된장국,,닭야채볶음,참나물,배추김치,우유,,방울토마토,미니메이플피칸파이,2
혼합잡곡밥,,애호박된장찌개,,,봄동나물,배추김치,,,제육볶음,옥수수야채달걀찜,1
주먹밥,,맑은콩나물국,,,,깍두기,요구르트,,바나나,감자샐러드샌드위치,1
쌀밥,,,,,붉은오이무침,배추김치,우유,연두부/양념장,딸기,사리곰탕,2
꽁보리밥,,청국장찌개,,오리불고기,도토리묵무침,깍두기,,,,도라지오이무침,2
뿌리채소밥,미트스파게티,유부된장국,,,,깍두기,요구르트,,양상추샐러드,,1
혼합잡곡밥,,유부된장국,달걀후라이,,파인애플,볶음김치/김가루/달걀,우유,깍두기,초코머핀,,2
혼합잡곡밥,,쇠고기무국,,고등어자반구이,참나물,배추김치,궁중왕만두,,,,3
쌀밥,,순두부찌개,,안동찜닭,콩나물무침,배추김치,고구마튀김,,사과,,3
혼합잡곡밥,,,우유,바나나,일미땅콩무침,배추김치,햄,새송이버섯구이,콘달걀찜,꽃게탕,4
카레라이스,,달걀파국,,,,배추김치,요구르트,,귤,장각구이,1
혼합잡곡밥,,맑은콩나물국,,,시금치나물,배추김치,우유,삼겹살야채볶음,바나나,야채어묵조림,2
현미찹쌀밥,,애호박된장찌개,,,시금치나물,배추김치,망개떡,모듬잡채,,달걀장조림,2
갈비산적아채볶음밥,,근대된장국,,,,깍두기,요구르트,토마토,단호박고구마치즈그라탕,,2
혼합잡곡밥,,애호박된장찌개,,,,배추김치,우유,아띠젤리,비엔나감자조림,마파두부덮밥,1
영양밥,,건새우콩나물국,,치즈불닭,,배추김치,브로컬리/초고추장,,,도토리묵,2
혼합잡곡밥,,멸치김치찌개,,,,배추김치,오이스틱,파인애플,동태포전/양념장,달걀떡볶이,3
혼합잡곡밥,,,슈슈케이크,우유,,배추김치,양배추,사과,깐쇼새우/칠리소스,육개장,2
혼합잡곡밥,,짬뽕국,,,콩나물무침,배추김치,고구마맛탕,연근조림,순대야채볶음,,2
혼합잡곡밥,,다시마미소국,,등심돈까스/데리소스,실곤약무침,배추김치,귤,,꽃맛살양상치샐러드,,1
새우스크램블드에그볶음밥,,북어무채국,,,,배추김치,우유,,궁중왕만두,오렌지,3
혼합잡곡밥,,시레기된장국,,,,배추김치,방울토마토,상추/쌈장,양파와사비절임,삼겹살버섯볶음,1
자장라이스,,달걀양파국,,,,깍두기,요구르트,,바나나,후르츠탕수육,1
현미찹쌀밥,,단호박수제비국,,,미니메이플피칸파이,배추김치,우유,방울토마토,궁중떡볶이,오징어젓갈,2
혼합잡곡밥,,건새우미역국,,안동찜닭,콩나물겨자무침,배추김치,알감자버터구이,귤,,,2
쌀밥,,애호박된장찌개,,,,배추김치,비엔나야채볶음,바나나,감자채볶음,오징어젓갈,2
비빔밥,,문어두부국,,,,배추김치,달걀후라이,송편,방울토마토,문어두부국,1
현미찹쌀밥,,시금치된장국,딸기우유,,오이무침,돈육김치볶음,미역줄기볶음,,깍두기,,2
쌀밥,,단호박수제비국,딸기도넛,닭야채볶음,시금치나물,배추김치,,사과,단호박수제비국,,1
쌀밥,,경단미역국,,오리불고기,겨울초겉절이,배추김치,,,,연근조림,2
삼겹살김치볶음밥,,냉이된장국,슈슈케이크,엔요,,배추김치,과일샐러드,,,,1
검정쌀밥구암,,달래된장국,,,취나물된장무침,총각김치,요플레,귤,파프리카해물완자전,달래된장국,2
기장밥구암,,근대된장국,,돼지수육,실곤약무침,배추김치,,,,상추겉절이,2
옥수수밥,,조랭이떡국,,,톳두부무침,깍두기,새우까스/케첩,오렌지,,죽순버섯볶음,1
쌀밥,,북어국,,닭감자볶음,브로컬리/초고추장,배추김치,,딸기,,달걀찜,3
흑미찹쌀밥,,참치김치찌개,,,숙주나물,깍두기,만두탕수,,순대,,2
꽁보리밥,,꼬지어묵국,,오리불고기,미나리나물,깍두기,유기농포도주스,꼬지어묵국,,도토리묵,1
현미찹쌀밥,,버섯전골,,닭봉떡조림,시금치나물,총각김치,,절편,엔요,,2
쌀밥,,맑은콩나물국,,고등어김치조림,오이무침,배추김치,,,방울토마토,두부구이/양념장,3
날치알김치볶음밥,,유부된장국,감자샐러드샌드위치,,,배추김치,우유,,,,2
,,쇠고기떡국,,,콩나물맛살냉채,총각김치,,콩나물맛살냉채,바나나,크로와상/잼,1
카레라이스,,부추달걀국,,닭꼬지,,배추김치,,,,귤,2
쌀밥,,북어달걀국,,,시금치나물,돈육김치볶음,,귤,깍두기,연두부/양념장,3
쌀밥,아몬드후레이크/우유,오징어두부국,,닭다리알감자조림,,참치김치볶음,,,,깍두기,2
,자장면,다시마미소국,,,,배추김치,웨지감자구이/케첩,,,단무지,1
현미찹쌀밥,,어묵김치찌개,,,,총각김치,초코우유,바나나,깐쇼새우/칠리소스,연두부/양념장,1
,잔치국수,,치즈케이크,,,깍두기,,,퓨어,사과,1
쌀밥,,,,,시금치나물,배추김치,오렌지,군고구마,명태통살까스/사우전아일랜드,꽃게탕,3
쌀밥,,방아멸치시락국,,,,참치김치볶음,새송이버섯구이,깍두기,함박스테이크,함박스테이크소스,2
현미찹쌀밥,,쑥국,,표고돼지갈비찜,냉이초무침,배추김치,,,,아삭이고추/쌈장,2
쌀밥,애호박된장찌개,,,,콩나물무침,배추김치,,달걀장조림,모듬잡채,,2
쌀밥,,달래된장국,,,쁘띠젤,배추김치,애호박전/양념간장,비엔나야채볶음,김구이,달래된장국,1
흑미찹쌀밥,,멸치김치찌개,,,,깍두기,김말이튀김,방울토마토,달걀떡볶이,알감자조림,1
쌀밥,,미더덕된장국,,,,배추김치,갈치구이/양념장,양배추,다시마쌈,소시지어묵케첩조림,3
오곡밥,팽이버섯볶음,해물된장국,,,,배추김치,미니메이플피칸파이,파인애플,명태전,,3
쌀밥,,맑은콩나물국,,닭다리구이,맑은콩나물국,깍두기,,,참나물,두부구이,1
참치야채비빔밥,,방아멸치시락국,식빵피자토스트,,,배추김치,방아멸치시락국,바나나,,,1
현미찹쌀밥,,조갯살미역국,모닝빵/잼,새송이불고기,오이무침,배추김치,,상추/쌈장,,,2
쌀밥,,순두부찌개,,고등어자반구이,김치전,깍두기,,다시마쌈,양배추,바나나,3
돈육콩나물국밥,달걀빵,,,,,깍두기,부추생채,방울토마토,,,2
쌀밥,,조랭이떡국,,,시금치나물,배추김치,우유,,방울토마토,두루치기,1
오므라이스,,유부된장국,,멸치볶음,,배추김치,,인절미,파인애플,함박스테이크소스,1
쌀밥,총각김치,,모닝빵/잼,,,오렌지,꽃게탕,,라볶이,감자샐러드,3
쌀밥,,쑥갓어묵국,,황태갈비산적,애호박나물,깍두기,,,바나나,삶은달걀,2
현미찹쌀밥,,쇠고기미역국,,,콩나물무침,배추김치,,,궁중왕만두,갈치무조림,3
보리찹쌀밥,,시레기된장국,,오리불고기,실곤약무침,총각김치,,양배추,무지개떡,다시마쌈,1
현미찹쌀밥,,쑥갓어묵국,,닭감자볶음,시금치나물,깍두기,아몬드후레이크/우유,,,,2
클로렐라쌀밥,,조랭이떡국,,안동찜닭,도토리묵무침,배추김치,,,상추/쌈장,귤,3
뿌리채소밥,,,,,,깍두기,우동,바나나,초코머핀,,1
햄우엉야채볶음밥,크로와상/잼,달걀파국,,,,깍두기,파크리카버섯채볶음,방울토마토,,,2
차조밥,,콩비지찌개,,,시금치나물,배추김치,코다리강정/두반장,사과,,감자채볶음,1
쌀밥,,애호박된장찌개,,멸치볶음,,참치김치볶음,,,깍두기,닭꼬지,2
쌀밥,,경단미역국,,,도토리묵무침,배추김치,삼색소시지통구이/케첩,,절편,,1
흑미찹쌀밥,,,,,애호박나물,배추김치,버섯군만두,등뼈감자탕,마늘쫑어묵볶음,,3
쌀밥,상추/쌈장,근대된장국,,돼지수육,무말랭이무침,배추김치,양파와사비절임,,,,2
쌀밥,,, 치즈,양상치,햄구이,배추김치,우유,김구이,어묵볶음,크로와상,1
날치알김치볶음밥,,달걀파국,,치킨텐더야채크레페,우유,깍두기,,,바나나,,2
쌀밥,,시레기된장국,치즈케이크,,돈나물무침,돈육김치볶음,,방울토마토,총각김치,,1
단호박카레라이스,,달걀파국,,,,배추김치,돌스위티오파인주스,,과일샐러드,야채어묵조림,1
쌀밥,,조갯살된장국,모듬잡채,,콩나물무침,배추김치,,,,달걀장조림,2
차조밥,,동태국,,,,배추김치,미역줄기볶음,사과,팥송편,너비아니야채조림,3
현미찹쌀밥,,맑은콩나물국,,,시금치나물,배추김치,느타리피망볶음,,,돈육떡볶음,1
굴소스해물볶음밥,엔요,달걀파국,깨찰빵,,,깍두기,,,바나나,,2
쌀밥,,해물된장국,,닭다리구이,도라지오이무침,배추김치,,,오렌지,,3
돈육콩나물국밥,,,,,,배추김치,단호박전,바나나,,부추생채,1
옥수수밥,갈치무조림,애호박된장찌개,,,가지나물,총각김치,만두탕수,,,,4
영양밥,스팸야채볶음,,,,우유,깻잎지,친환경모듬쌈,파인애플,꽃게탕,,3
자장라이스,,유부된장국,,,,깍두기,단무지,바나나,인절미,유부된장국,1
쌀밥,,낙지두부국,,고등어무조림,,배추김치,겨울초겉절이,,,검은깨올방개묵,2
쌀밥,애호박된장찌개,,,멸치볶음,,배추김치,상추겉절이,,표고돼지갈비찜,,3
차조밥,우유,,,,,깍두기,삼치구이,곰탕,,김구이,3
현미찹쌀밥,,멸치김치찌개,,,시금치나물,깍두기,조기구이/양념장,,알감자조림,,3
닭갈비야채볶음밥,,유부된장국,,,,깍두기,,,오렌지,송편,1
쌀밥,,떡만두국,깍두기,꽁치무조림,스팸햄,,,양배추찜,,,3
흑미밥,,장어국,,,오징어야채무침,녹두김치빈대떡,,,배추김치,부추겉절이,2
발아현미밥,,,,,미나리초무침,배추김치,,김치왕만두,연두부/양념장,육개장,1
쌀밥,,감자국,,돼지고기메추리알장조림,,배추김치,파인애플젤리,두부양념구이,,오이스틱/쌈장,1
발아현미밥,,경단미역국,,매운돼지갈비찜,,배추김치,오렌지,,,조기구이,4
볶음밥,,,,돼지고기고추장볶음,우동,배추김치,살구에이드,,브로콜리초회,,2
쌀밥,,단배추된장국,,치킨너겟+머스타드소스,숙주나물,배추김치,호상요구르트,,,달걀장조림,1
낙지덮밥,,미소된장국,,,파프리카오이초무침,배추김치,방울토마토,,단호박고구마샐러드,,1
쌀밥,야채쫄면무침,쇠고기국,,,,배추김치,딸기,상추겉절이,치즈달걀말이,,1
쌀밥,쇠고기야채죽,,,,,배추김치,골드키위주스,텐더샐러드,베이컨에그스크램,,2
보리밥,,북어국,츄러스,칠리소스닭다리구이,참나물된장무침,배추김치,,,,표고버섯볶음,3
발아현미밥,,바지락쑥국,,돼지수육,,배추김치,상추쌈,,,새송이버섯구이,3
쌀밥,,버섯된장국,,닭불고기바,새우살 호박나물,배추김치,,,,갈치구이,4
검정콩밥,,근대된장국,,,,배추김치,모듬야채스틱피클,,피자토스트,크림스파게티,1
현미밥,,짬뽕국,,,,깍두기,단배추겉절이,미니비스마르크,,탕수육,1
쌀밥,고추장미트볼견과류볶음,돈육김치찌개,,,미나리나물,배추김치,,,두부양념구이,,2
사과카레라이스,,김치두부국,,,,배추김치,게살듬뿍커들렛,,사과,,1
차조밥,떡볶이+당면만두,달걀파국,,,콩나물무침,배추김치,,,순대+쌈장,,1
쌀밥,,연두부국,,고등어무조림,,깍두기,양배추쌈,,,달걀찜,3
흑미밥,,떡국,,,,손두부+김치볶음,부추전,배추김치,사과,단배추겉절이,2
쌀밥,,돈육김치찌개,,꽁치구이,미나리나물,배추김치,요구르트,,,치즈떡볶이,3
쌀밥,,아욱국,,안동찜닭,,배추김치,호상요구르트,건포도스콘,,오이양파생채,3
,잔치국수,,,떡닭꼬치,,배추김치,골드파인애플,,오이양파생채,,1
쌀밥,양송이크림스프,,치즈케이크,치킨까스,배추김치,,양상추샐러드/요플레소스,방울토마토,,,2
쌀밥,,버섯된장국,,,시금치나물,배추김치,,,삼색소시지볶음,건갈치조림,3
발아현미밥,,,,,,배추김치,잔파느타리강회,바나나,애호박전/양념간장,감자탕,1
자장밥,,얼큰수제비국,배추김치,,무파래무침,비빔만두,,,,,3
쌀밥,,닭야채죽,메이플피칸,,,배추김치,우유,시리얼,,청경채겉절이,2
검정콩밥,동태국,,,매운돼지갈비찜,,배추김치,생깻잎지,딸기,단호박찜,,3
쌀밥,,꽃게된장국,,오리불고기,배추김치,,호상요구르트,,사과,무쌈,3
쌀밥,,부대찌개,,,올방개묵무침,배추김치,,,김구이,돈육가래떡조림,1
차조밥,,미소된장국,,파닭,,배추김치,골드파인애플,,치즈옥수수콘구이,치킨무,1
쌀밥,,쇠고기미역국,,,,배추김치,멸치호두볶음,오렌지,크로와상+딸기잼,코다리무조림,1
흑미밥,,순두부찌개,,,팽이버섯나물,배추김치,비름나물,,장어조림,,2
쌀밥,명태순살강정,어묵국,,,취나물된장무침,배추김치,,,달걀찜,,3
쌀밥,,,모닝빵,배추김치,,,,김구이,메추리알소시지조림,버섯샤브샤브,2
차조밥,배추김치,아욱국,,뼈없는닭갈비,,,,멜론,야채달걀전,건새우마늘쫑볶음,2
쌀밥,골뱅이소면무침,연두부국,배추김치,돼지고기고추장볶음,,,,,,상추겉절이,1
쌀밥,,된장찌개,,,,배추김치,사과,마파두부,,오리훈제샐러드,1
돈육콩나물국밥,,,우리밀화이트쵸코조각케이크,방울토마토,오이부추무침,해물파전,,,,,2
쌀밥,,청국장찌개,,,,깍두기,사과주스,,과일샐러드,오리훈제/머스터드,1
쌀밥,,,,배추김치,바나나,크로와상+딸기잼, 치즈,양상치,햄구이,누룽지,1
흑미밥,,,,,참나물된장무침,배추김치,,오렌지,낙지볶음,곰탕,2
